date,pair,open,high,low,close,daily_return,vol_7d,vol_30d,vol_7d_annualized,vol_30d_annualized
2023-02-23,USDEGP,33.0578,33.1418,33.0234,33.08968369247919,0.01277191844785519,0.007086312010897677,0.008938935860278706,0.11249171576067171,0.14190120763112804
2023-02-24,USDEGP,32.7303,32.7818,32.7279,32.7716,-0.009612775251504946,0.009239842779277042,0.00919956662894633,0.14667795688381755,0.14603859281856485
2023-02-27,USDEGP,32.0531,32.0898,32.0169,32.03820811529432,-0.022378885519952707,0.012375134120440398,0.009862406310499278,0.196449163942532,0.15656084655753094
2023-02-28,USDEGP,31.4113,31.4211,31.3223,31.36590106564824,-0.02098453968544922,0.012634889034711268,0.010586909036702423,0.20057264537245775,0.16806197078386198
2023-03-01,USDEGP,30.9836,31.0204,30.9505,30.9684,-0.01267303192777025,0.012370061913715208,0.01080493545525148,0.19636864515697303,0.17152303288019932
2023-03-02,USDEGP,31.624,31.6959,31.5384,31.6361388070762,0.021561940787260703,0.016766576846917947,0.01142643913668144,0.2661611560487902,0.18138909796004804
2023-03-06,USDEGP,31.9148,31.969,31.8856,31.886210169331942,0.007904610729543515,0.017351291225659888,0.011502308934863236,0.27544320905371905,0.18259349366810618
2023-03-07,USDEGP,31.5455,31.5711,31.4989,31.53600622687689,-0.01098292774824261,0.015939480536772965,0.011671341947675223,0.25303140916713357,0.18527680955966924
2023-03-08,USDEGP,32.2193,32.2752,32.1925,32.24892353881741,0.022606455199546627,0.019274051559210578,0.012374145171176801,0.30596608309384743,0.1964334648596676
2023-03-09,USDEGP,31.6729,31.7575,31.6671,31.673813825214165,-0.017833454593019105,0.018540995942931775,0.012742905557124266,0.29432918594673,0.2022873545072027
2023-03-10,USDEGP,31.9582,32.0179,31.8719,31.896286581945898,0.0070238701900380285,0.01654670314790314,0.01277211287074498,0.26267076928416794,0.2027510062370308
2023-03-13,USDEGP,32.2983,32.3132,32.2241,32.30672540677563,0.01286791877089688,0.015416752257108961,0.012864994428911451,0.24473335497962415,0.20422545526278676
2023-03-14,USDEGP,32.244,32.3462,32.2106,32.2982979027943,-0.0002608591206695321,0.013917667421133248,0.012817940688513932,0.2209361209585454,0.20347850029070338
2023-03-15,USDEGP,32.091,32.2197,31.9505,32.149108550415406,-0.004619108809631456,0.013993827815131834,0.012797543970716101,0.22214512973218312,0.20315471243357325
2023-03-16,USDEGP,32.1267,32.1441,32.0814,32.10487791505097,-0.0013757966350784745,0.013031282002433434,0.012796622290788963,0.20686518865674397,0.20314008121831958
2023-03-17,USDEGP,32.1631,32.2524,32.123,32.177508357955126,0.0022622868430253185,0.009668076264492623,0.01270937184313266,0.15347595271352285,0.20175502330065376
2023-03-20,USDEGP,32.6698,32.7361,32.6658,32.67513364623171,0.015465003776576003,0.0075495794083950685,0.012753910790370766,0.11984585770648494,0.2024620571689457
2023-03-21,USDEGP,32.6055,32.6352,32.5331,32.620323491039066,-0.0016774271158631615,0.007774013205326601,0.012614722220993855,0.12340863378135777,0.20025250712946072
2023-03-22,USDEGP,33.0836,33.1649,32.8939,33.07148979765644,0.013830834839553718,0.007978650049907051,0.012801966341496157,0.12665714298040284,0.20322491539330934
2023-03-23,USDEGP,33.1449,33.2166,33.1386,33.18591913853494,0.0034600600571255136,0.007818387327556386,0.012540130757052213,0.12411305113375853,0.19906840434835374
2023-03-24,USDEGP,33.5423,33.5584,33.4395,33.51720085509472,0.009982598799715081,0.007077382152687377,0.012413866507424034,0.11234995865626657,0.1970640215243877
2023-03-27,USDEGP,33.6104,33.6864,33.5502,33.6105541937383,0.0027852367220990715,0.006507140210258313,0.012253806260394646,0.1032976484554323,0.19452314387382375
2023-03-28,USDEGP,33.8939,33.9407,33.8056,33.87765880079994,0.007947045607221925,0.006226125623831745,0.012267994202570704,0.09883668019263409,0.19474837047350543
2023-03-29,USDEGP,33.8141,33.8474,33.7778,33.8038581431717,-0.0021784462161976714,0.005983121941848055,0.011665359891088724,0.09497911633142288,0.1851818473553297
2023-03-30,USDEGP,33.6928,33.7833,33.6243,33.652979723801906,-0.004463349086686219,0.006557031946462496,0.011710652255664604,0.10408965521427332,0.1859008413530768
2023-03-31,USDEGP,33.5431,33.5705,33.471,33.4902856308502,-0.0048344632269408105,0.005881324550526434,0.011553307104451568,0.09336313284211006,0.1834030645124075
2023-04-03,USDEGP,33.8185,33.9584,33.6835,33.770104156165,0.008355214655351828,0.006379572500073551,0.011439770420057782,0.10127257383660725,0.18160072552287482
2023-04-04,USDEGP,33.9414,33.9558,33.8705,33.87837149026028,0.0032060112576086652,0.005512474005183219,0.011446248899640096,0.08750781195853786,0.1817035681979665
2023-04-05,USDEGP,33.7425,33.8544,33.6404,33.75475332097984,-0.0036488816859446827,0.005800180897543595,0.011438600097166888,0.09207501728452656,0.18158214722293708
2023-04-06,USDEGP,34.1332,34.1737,34.1,34.14546130876902,0.011574902772177653,0.006661481174754775,0.011593971215456123,0.10574773531043721,0.18404858726242898
2023-04-07,USDEGP,34.5508,34.6529,34.5159,34.597636131051864,0.013242603993366409,0.007827342108658165,0.011610007804014954,0.12425520387680052,0.18430316021365617
2023-04-10,USDEGP,34.5319,34.6394,34.4344,34.511542217977635,-0.002488433393198153,0.007528784073646525,0.011445463892104081,0.11951574200143501,0.18169110658966084
2023-04-11,USDEGP,34.5058,34.5418,34.4626,34.506811163190534,-0.0001370861596743378,0.006825091363191685,0.010507933781811873,0.10834496653380009,0.166808277478852
2023-04-12,USDEGP,34.1028,34.2495,34.0444,34.12799878700798,-0.010977901562420844,0.00859349601565112,0.009875541070460696,0.13641752010022373,0.15676935440786158
2023-04-13,USDEGP,34.2713,34.3076,34.185,34.249073676501794,0.003547670352704646,0.00860550570909119,0.009429511329433357,0.13660816807321102,0.1496888517752803
2023-04-14,USDEGP,34.3329,34.3946,34.2803,34.34225583216621,0.0027207204651595873,0.008290518775132368,0.008783822629023913,0.13160790551227242,0.13943886142139303
2023-04-17,USDEGP,34.7762,34.821,34.7667,34.81478202655688,0.013759323112026989,0.00871917400954735,0.00896485299370781,0.13841259640296125,0.14231262936962255
2023-04-18,USDEGP,34.2782,34.325,34.2194,34.27955895840581,-0.015373443031836298,0.0096689742875867,0.009232367525346091,0.15349020838819397,0.14655929090648742
2023-04-19,USDEGP,34.1822,34.337,34.1556,34.19875831500879,-0.002357108605016256,0.009666362324091828,0.00848257670874745,0.1534487447531479,0.13465673069024717
2023-04-20,USDEGP,33.5121,33.5371,33.4743,33.50391772879812,-0.020317713871667697,0.012002775706358468,0.008692338340119544,0.1905381573690728,0.13798659335752975
2023-04-21,USDEGP,33.3906,33.4583,33.3516,33.38759598377983,-0.0034718848691031035,0.011619525160903843,0.008690663854247903,0.18445424357045603,0.13796001171838823
2023-04-24,USDEGP,33.4592,33.466,33.4098,33.429504624278934,0.001255215874765625,0.011432714474120614,0.00842420563432089,0.18148871585359044,0.13373011861009323
2023-04-25,USDEGP,33.0989,33.1897,32.9783,33.12206313519984,-0.009196710885623127,0.011255684013430215,0.00863209104404167,0.17867844441277048,0.13703019718201295
2023-04-26,USDEGP,32.849,32.9422,32.7979,32.9117934926847,-0.006348325635901486,0.007618549669760115,0.008675712265658657,0.12094072666307118,0.13772266260771326
2023-04-27,USDEGP,33.2027,33.3039,33.15,33.18343659107073,0.008253670479744901,0.008916618231952245,0.008769366941873682,0.1415469262647005,0.13920938450201265
2023-04-28,USDEGP,33.3999,33.4333,33.3259,33.359761957603425,0.0053136559876423295,0.009676803216211498,0.008800482447938551,0.15361448877723372,0.13970332784780604
2023-05-01,USDEGP,33.2524,33.4223,33.2257,33.2787442568045,-0.0024286054829134596,0.006251668403884297,0.008400483530409146,0.09924215925550774,0.133353541884939
2023-05-02,USDEGP,33.0588,33.1721,33.0486,33.072182921961456,-0.006207005085560269,0.006515734292749082,0.008483947218661109,0.10343407528553639,0.1346784868606525
2023-05-03,USDEGP,32.9331,33.0448,32.8201,32.9287086539779,-0.004338215845083648,0.006487788625025458,0.008140577603441109,0.10299045156342626,0.12922766320276416
2023-05-04,USDEGP,32.5961,32.6008,32.5206,32.592172469678246,-0.01022014521844905,0.0066820490567761764,0.008314869322099738,0.10607424031538089,0.13199445846165675
2023-05-05,USDEGP,32.4572,32.5432,32.3968,32.47405881942717,-0.0036239882554917058,0.006482091660875545,0.008087503415649696,0.10290001506121393,0.12838513659116724
2023-05-09,USDEGP,32.7948,32.82,32.601,32.81685375630691,0.010555962184642942,0.007110665103692517,0.008334308051764492,0.11287830912381426,0.13230303872863247
2023-05-10,USDEGP,32.987,33.0117,32.9449,32.984656521826864,0.005113310580167951,0.007078699508622786,0.008247801038423467,0.11237087103342606,0.13092978246485268
2023-05-11,USDEGP,33.2432,33.3493,33.1878,33.2625,0.008423415838490822,0.007994240970758468,0.008414675443432277,0.1269046411761029,0.13357883151986377
2023-05-12,USDEGP,32.9153,32.9581,32.8757,32.94396587657003,-0.00957637349657936,0.008511951890734967,0.008548359536266632,0.13512304724778457,0.13570100070317362
2023-05-15,USDEGP,33.1477,33.2388,33.0587,33.09809138565546,0.004678413936648695,0.008520734745306461,0.008565134580745705,0.1352624707417691,0.13596729627871568
2023-05-16,USDEGP,32.7595,32.8194,32.7306,32.782593012171844,-0.00953222256254782,0.008375660779412193,0.008560331515792056,0.1329594929289725,0.1358910499863262
2023-05-17,USDEGP,32.7723,32.8482,32.6784,32.83363583720465,0.001557009996550729,0.008138670483152857,0.008537968185897828,0.12919738860674615,0.13553604313000167
2023-05-18,USDEGP,32.6706,32.6928,32.6588,32.662360283430225,-0.005216466267203734,0.0073963070338740125,0.008559455931124612,0.11741273419145054,0.13587715051063518
2023-05-19,USDEGP,32.6443,32.6494,32.6,32.60828657103466,-0.0016555359724874652,0.006945940568866263,0.008220096214002296,0.11026338819992787,0.13048998201164191
2023-05-22,USDEGP,32.7687,32.8689,32.7319,32.824901680724686,0.0066429467006230425,0.0065375714289766405,0.007893734980802768,0.10378072907636014,0.12530915804793208
2023-05-23,USDEGP,32.9518,32.974,32.9096,32.9163664005144,0.002786443069330513,0.005729198976623359,0.007934704853205686,0.09094821422250698,0.12595953460967707
2023-05-24,USDEGP,32.782,32.8907,32.7563,32.84574745104008,-0.0021454053772232973,0.005347333567304847,0.007930881814445793,0.08488628877837896,0.12589884575080965
2023-05-25,USDEGP,32.3854,32.4019,32.328,32.371177415267304,-0.014448446834104622,0.006774730905514689,0.008095797134684314,0.10754551905225174,0.12851679529922388
2023-05-26,USDEGP,32.675,32.7252,32.5359,32.62447122533739,0.00782467090463701,0.007647644955159302,0.008228482655263108,0.12140260000001535,0.13062311263940768
2023-05-29,USDEGP,32.2,32.2132,32.0856,32.1578963818147,-0.014301376420787104,0.009131648318336825,0.008503574437759282,0.14496042306252252,0.13499005930462177
2023-05-30,USDEGP,32.4438,32.6076,32.374,32.436578884980186,0.008666067576580616,0.0100214188057054,0.008221075482636087,0.15908509166353446,0.13050552741927235
2023-05-31,USDEGP,32.5598,32.615,32.4921,32.5209,0.0025995686943069973,0.009636034617165917,0.007885263849866507,0.15296730733098304,0.1251746830132472
2023-06-01,USDEGP,32.6492,32.7371,32.6059,32.68807337916488,0.0051404905511496235,0.009840845167969915,0.0079827149213087,0.15621857403084027,0.12672167081344418
2023-06-02,USDEGP,32.2876,32.3357,32.2721,32.27822519983999,-0.012538156488174135,0.010789169194609823,0.007458620920937267,0.17127275125161978,0.11840193648182136
2023-06-05,USDEGP,32.2448,32.3103,32.2316,32.27073554384928,-0.0002320343186262841,0.00939986103652227,0.007448258238107737,0.14921816796722256,0.11823743399172709
2023-06-06,USDEGP,32.1685,32.1812,32.1379,32.14818207206325,-0.003797665895142077,0.00870450942675281,0.0074501389073409864,0.138179803368032,0.1182672886902644
2023-06-07,USDEGP,32.048,32.0912,31.8762,31.99095119246517,-0.0048908171306741854,0.007073869804471149,0.0073328157808098685,0.11229420185687858,0.11640484179523698
2023-06-08,USDEGP,31.6953,31.6973,31.6803,31.6949068703691,-0.00925400186805947,0.00631174739269555,0.007422737052346498,0.10019588363599659,0.11783229772760077
2023-06-09,USDEGP,31.9096,31.9922,31.7772,31.90418916863569,0.0066030261304299565,0.0070694008737055515,0.007355843599969775,0.11222325978028576,0.11677039709163667
2023-06-12,USDEGP,31.9424,32.0731,31.8599,31.96400283105305,0.001874790238397983,0.006553954454514433,0.007275854164104185,0.10404080154413506,0.11550060416276045
2023-06-13,USDEGP,31.4205,31.441,31.3677,31.37221125130012,-0.018514313832371676,0.008167342117645346,0.00791873431336178,0.12965253669403934,0.12570601014929453
2023-06-14,USDEGP,31.1656,31.178,31.1426,31.17313125571689,-0.006345743179801522,0.008019035448385255,0.007921355788818599,0.1272982413062323,0.12574762478205537
2023-06-15,USDEGP,31.5962,31.6699,31.5574,31.614577740274125,0.014161121028747337,0.01081660479940276,0.008431738420902146,0.17170827797572438,0.1338496978899332
2023-06-16,USDEGP,31.1086,31.2611,31.0645,31.14070988383036,-0.01498890354749538,0.011838883414996762,0.008647462585274704,0.18793644790061115,0.13727421283423524
2023-06-19,USDEGP,30.5413,30.5497,30.4914,30.494605406847548,-0.020747904572281484,0.013416494857927043,0.00933185457510727,0.21298025316151087,0.14813859886052494
2023-06-20,USDEGP,30.537,30.5882,30.4975,30.51148729583896,0.0005536024738206358,0.012687827867904867,0.009039981267906965,0.2014130232964269,0.14350525374938516
2023-06-21,USDEGP,31.0348,31.0611,30.9736,31.0289356543342,0.016959132587607728,0.015314161586782808,0.009618979472456053,0.24310477857651364,0.15269656530212392
2023-06-23,USDEGP,31.3916,31.5355,31.3394,31.460932930897968,0.01392240073511597,0.015143407491289614,0.009873302386614309,0.24039414134438905,0.15673381640353176
2023-06-26,USDEGP,32.0901,32.1019,32.0141,32.0926081513482,0.020078082930270025,0.01639372283209831,0.010531190019109205,0.2602422820575217,0.16717745880077106
2023-06-27,USDEGP,31.7565,31.7766,31.6853,31.733620285216382,-0.011185998484100734,0.01664401983158152,0.010643349858990644,0.2642156237447511,0.16895794106126175
2023-06-28,USDEGP,31.8496,31.8823,31.8384,31.85116707822849,0.003704172166793862,0.015147928782871195,0.010566433827560378,0.24046591462316708,0.16773693691527067
2023-06-30,USDEGP,31.6623,31.7181,31.6205,31.65966759048396,-0.006012322477044418,0.011926049737752383,0.010595916277004711,0.18932017037687932,0.1682049562908951
2023-07-03,USDEGP,30.9943,31.0751,30.9915,31.026495730488524,-0.019999321161089822,0.015362086779337944,0.011121819670643589,0.24386556742272827,0.1765534138501754
2023-07-04,USDEGP,30.6095,30.7333,30.5698,30.658,-0.011876807928599464,0.014688556117346733,0.011277423538280089,0.2331735996306956,0.17902354867101133
2023-07-05,USDEGP,30.4236,30.5637,30.4154,30.47327784694974,-0.006025251257429143,0.013008639300487393,0.01117969411498318,0.20650574690658527,0.17747214217210702
2023-07-06,USDEGP,30.797,30.9486,30.7598,30.7851,0.010232642337210107,0.0101240864648009,0.01138000579441224,0.16071489022546956,0.18065199150293293
2023-07-07,USDEGP,30.8562,30.915,30.7489,30.83487577498799,0.001616878781877773,0.010162239367917617,0.011400953568210755,0.1613205487861214,0.18098452710288077
2023-07-10,USDEGP,30.9841,31.0717,30.9108,30.996158492646508,0.0052305291850516245,0.010370625433477873,0.011227248629883538,0.16462857502310324,0.178227046692975
2023-07-11,USDEGP,31.0288,31.0415,30.9946,30.995,-3.737536207215619e-05,0.010407217691012952,0.011095857165518624,0.1652094591031927,0.176141271858338
2023-07-12,USDEGP,31.0622,31.1423,31.0331,31.04810083091941,0.0017132063532636632,0.007244241959050244,0.010848529811407505,0.1149987759649578,0.1722150718299282
2023-07-13,USDEGP,31.2928,31.3177,31.2465,31.28403725502,0.007599061384960137,0.005363817439312545,0.010817066989503858,0.0851479621342337,0.17171561501612
2023-07-14,USDEGP,31.3344,31.3932,31.2833,31.30817139820373,0.0007714523220578862,0.003890948058210921,0.010800360230556805,0.061766885557774605,0.17145040343979318
2023-07-17,USDEGP,31.2856,31.3368,31.2151,31.25587579722544,-0.001670349900450896,0.0031867621889677886,0.010733654672654906,0.05058828143707555,0.17039148553614772
2023-07-19,USDEGP,31.8409,31.8775,31.7627,31.85873699229474,0.019287931619014653,0.007174866653591537,0.011162784322353613,0.11389747713272053,0.17720370753599
2023-07-20,USDEGP,31.3903,31.5046,31.3785,31.390496654003115,-0.014697391751746891,0.01023137598648674,0.011464699045355525,0.1624180585814524,0.18199645518126206
2023-07-21,USDEGP,31.4073,31.4111,31.2365,31.36490603720673,-0.0008152345303247266,0.010259506597290862,0.011451250994306416,0.1628646181839487,0.1817829739890954
2023-07-24,USDEGP,31.6918,31.7535,31.6294,31.69658081279137,0.010574709683210726,0.010788545093545944,0.011605876697301147,0.17126284395437183,0.18423758092763096
2023-07-25,USDEGP,31.8132,31.8259,31.6667,31.797368371189275,0.0031797612175641365,0.01060275520776601,0.01149446222331936,0.16831352095106303,0.18246893098397765
2023-07-26,USDEGP,31.872,31.9514,31.8563,31.914116329690497,0.0036716232971971685,0.010586264161459483,0.011450278122773983,0.1680517337067451,0.1817675301323008
2023-07-27,USDEGP,31.6567,31.7266,31.65,31.6507,-0.008253912687704035,0.011315898065143104,0.011544284853675316,0.1796343128503538,0.18325984072148738
2023-07-28,USDEGP,32.1269,32.209,32.0718,32.15232790923775,0.015848872512701062,0.010476101434208986,0.011374536103723994,0.1663029546264244,0.18056516285507568
2023-07-31,USDEGP,31.8404,31.8683,31.7487,31.8215014851402,-0.010289345923300885,0.00943043277927515,0.011483210222605678,0.14970347933804232,0.18229031101013568
2023-08-01,USDEGP,31.7618,31.8568,31.6481,31.76863573468436,-0.0016613216846642631,0.009477654840224597,0.01120602677633395,0.15045310631605135,0.17789016021186274
2023-08-02,USDEGP,31.8619,31.8806,31.7222,31.7768124143424,0.00025738214653991953,0.0086652528965984,0.01083184069933573,0.13755662527128876,0.1719501403890618
2023-08-03,USDEGP,32.0804,32.1515,32.0699,32.083884390036026,0.009663397690418796,0.009333494385734371,0.010154246233468205,0.14816463004722424,0.16119366171042712
2023-08-04,USDEGP,32.0309,32.0909,31.9567,32.00348190885453,-0.0025060083188201965,0.009366030850283754,0.010181948844547005,0.14868113040965789,0.161633427027917
2023-08-07,USDEGP,32.5368,32.542,32.4977,32.53527069143647,0.01661659141016192,0.010199827009461447,0.010164357574696819,0.16191723409748787,0.16135417427630047
2023-08-09,USDEGP,33.1091,33.1417,32.9705,33.06862822678294,0.01639321032257013,0.01030682082644642,0.010276773746526338,0.16361570828687066,0.16313872568031734
2023-08-10,USDEGP,32.6116,32.673,32.5115,32.59109126537037,-0.014440785330968153,0.011338434176300748,0.010080270576179287,0.1799920625242036,0.160019334556873
2023-08-11,USDEGP,32.2752,32.3531,32.2671,32.303865820234584,-0.008813004842246008,0.012170058678971677,0.009993837050212563,0.1931936922337339,0.15864724486899462
2023-08-14,USDEGP,32.5911,32.5986,32.5778,32.59516841371289,0.009017576877620614,0.0123556494675104,0.010096530380007643,0.19613985466632092,0.16027745094065216
2023-08-15,USDEGP,33.1309,33.2336,33.0843,33.10494849257524,0.015639743669736195,0.013024416344488279,0.010361748332557107,0.20675619971568568,0.1644876554147058
2023-08-16,USDEGP,32.9787,33.0441,32.9158,33.01909733376623,-0.0025933028963407434,0.013032346876591532,0.009571183142906422,0.20688209300994342,0.15193782209270384
2023-08-17,USDEGP,32.88,33.0338,32.7842,32.90193291505231,-0.00354838345608266,0.012115908577156538,0.009267123131425711,0.19233408601650379,0.1471110190485994
2023-08-18,USDEGP,31.9811,32.0142,31.9053,31.9903,-0.02770757929043277,0.014426598203228594,0.010683962575395016,0.22901514666236472,0.16960264794729832
2023-08-22,USDEGP,32.168,32.2019,32.093,32.139604256710534,0.0046671727589466805,0.014065218737227336,0.010578056908800752,0.2232784254865768,0.16792144760985264
2023-08-23,USDEGP,32.4456,32.5526,32.4282,32.436917617922035,0.009250685193157748,0.014242609432189393,0.010672596717384629,0.22609441546917597,0.16942222054490416
2023-08-24,USDEGP,32.2506,32.2879,32.2071,32.28282483400272,-0.004750537203762506,0.013843607782753514,0.010715678077046648,0.21976046064650448,0.17010611592775357
2023-08-25,USDEGP,32.3431,32.419,32.2818,32.368789737705974,0.0026628680775393487,0.01193579715864243,0.0107144222313285,0.18947490588647536,0.17008617999502185
2023-08-28,USDEGP,32.1296,32.1598,32.053,32.09389480201881,-0.008492592337085214,0.012097474709258938,0.010868409292407517,0.1920414574355554,0.17253064880744262
2023-08-29,USDEGP,31.9726,32.1152,31.9542,32.04668577348785,-0.0014709660146323689,0.012135488210162243,0.010809164775924569,0.19264490305467383,0.17159017126449372
2023-08-30,USDEGP,31.6608,31.8118,31.5001,31.749861083678766,-0.009262258565740589,0.006943580142553529,0.010966083304891867,0.11022591759385834,0.17408117568696704
2023-09-01,USDEGP,31.6635,31.7728,31.5703,31.66106313243396,-0.0027967981028570454,0.006475454568548912,0.01097578468786528,0.10279465448686487,0.17423518036729332
2023-09-04,USDEGP,31.8482,31.8674,31.7787,31.856573935062706,0.006175118056236828,0.005623419020446479,0.01044977328003141,0.08926900947607097,0.165885008135825
2023-09-06,USDEGP,31.8431,31.9575,31.8227,31.878617572416644,0.0006919650995387272,0.005646620059726454,0.010071721151056999,0.0896373145566293,0.15988361664051615
2023-09-07,USDEGP,31.7459,31.8434,31.578,31.811111416175542,-0.0021175998641644878,0.005297349895480532,0.010080672198251484,0.08409282258681294,0.1600257101096174
2023-09-08,USDEGP,31.0652,31.0823,30.8857,31.022777307960187,-0.024781721641278343,0.009933832764881054,0.010898282217015744,0.15769470636948263,0.1730048667841279
2023-09-11,USDEGP,30.6418,30.7405,30.5927,30.6443078300462,-0.012199729062197018,0.010160640085285893,0.0110718538839972,0.16129516096140353,0.17576023157700704
2023-09-12,USDEGP,31.1594,31.2233,31.1137,31.14614105668164,0.016376066622832974,0.01311714254580858,0.01149821672871692,0.20822818252796504,0.18252853190944562
2023-09-13,USDEGP,31.1725,31.2277,31.0984,31.15179434532252,0.00018150847742570697,0.013160374018896696,0.0114111344725656,0.20891446088757787,0.18114614394914869
2023-09-14,USDEGP,30.941,30.9796,30.8537,30.885813405885184,-0.008538222116161176,0.012761423479543631,0.011072412399438658,0.20258131741231808,0.17576909773477595
2023-09-15,USDEGP,30.7656,30.8378,30.7138,30.72002659456674,-0.0053677333712977005,0.012567153246852225,0.010970300700078673,0.19949737307525342,0.17414812476003566
2023-09-18,USDEGP,30.382,30.432,30.3621,30.379796710861115,-0.011075181938996037,0.012655911762057834,0.011120076373081381,0.20090637082309373,0.17652573985931067
2023-09-19,USDEGP,30.5388,30.5776,30.5082,30.516948956037368,0.004514587325306962,0.01020397630983981,0.011169392948700918,0.1619831021989842,0.17730861622692629
2023-09-20,USDEGP,31.102,31.1342,31.0513,31.11698942901453,0.019662531593233057,0.012000868702550002,0.01164643649797585,0.1905078846221141,0.18488144780250063
2023-09-21,USDEGP,30.8245,30.8501,30.7496,30.79230895550328,-0.010434186580032923,0.01097581381091303,0.011772145431943007,0.17423564268134395,0.18687701526363745
2023-09-22,USDEGP,30.9465,30.9676,30.8394,30.95762274892113,0.005368671562003824,0.011285265856854085,0.01135631757612881,0.17914804161890494,0.18027595269545194
2023-09-25,USDEGP,30.3941,30.4207,30.3764,30.38803573407459,-0.018398926153539552,0.012905655133845785,0.01123203662567348,0.2048709239431197,0.17830305376980668
2023-09-27,USDEGP,30.2497,30.3149,30.1942,30.251182564194423,-0.004503521421317602,0.012874924787582809,0.011019986797421867,0.2043830948196313,0.1749368671031603
