date,pair,open,high,low,close,daily_return,vol_7d,vol_30d,vol_7d_annualized,vol_30d_annualized,vol_7d_percent,vol_30d_percent,rate_change,close_30d_mean,trend_change_pct
2023-01-18,USDEGP,31.5306,31.6295,31.5152,31.517430738283387,0.0003734420260703697,0.007020603774354078,,0.11144862984277389,,11.144862984277388,,0.011765539444546391,30.957467958143415,0.16470841005307157
2023-01-19,USDEGP,31.2778,31.3062,31.2232,31.267694163353664,-0.007923760569302218,0.005903431463936057,,0.09371406921293267,,9.371406921293266,,-0.2497365749297238,30.98133151239036,0.07708496792828701
2023-01-20,USDEGP,31.1488,31.2007,31.121,31.15446373733465,-0.0036213231915170896,0.005472688102094624,,0.08687623032698663,,8.687623032698664,,-0.11323042601901534,30.99369809988638,0.039916255668592804
2023-01-23,USDEGP,31.4775,31.5627,31.3911,31.4505825642602,0.009504860344320187,0.0063206023168749315,,0.10033645119953843,,10.033645119953844,,0.29611882692555014,31.02415706417797,0.0982747015003671
2023-01-24,USDEGP,31.649,31.7331,31.6187,31.667,0.006881190047835162,0.006146195409104633,,0.09756782737018652,,9.756782737018652,,0.2164174357398032,31.064334747666845,0.12950451290509868
2023-01-25,USDEGP,31.4162,31.5025,31.3073,31.48079737798757,-0.005880020905435601,0.006635913627170304,,0.10534186307518328,,10.534186307518329,,-0.18620262201243065,31.088832549450416,0.07886150462439456
2023-01-26,USDEGP,31.4788,31.4973,31.4305,31.43266735437722,-0.0015288692669520598,0.006454413112065109,,0.10246063172039248,,10.246063172039248,,-0.04813002361035146,31.107934483057463,0.06144307148447936
2023-01-27,USDEGP,31.1674,31.2342,31.1363,31.206392353834364,-0.0071987209355093285,0.006936618010862123,,0.11011539717955629,,11.011539717955628,,-0.22627500054285576,31.113116476256245,0.016658107601474903
2023-01-30,USDEGP,31.6103,31.7446,31.501,31.65166878830672,0.014268757164352053,0.008377357920128451,,0.1329864342026231,,13.29864342026231,,0.44527643447235477,31.140044091858773,0.0865474714597525
2023-01-31,USDEGP,31.974,32.1492,31.9236,32.011564043918625,0.011370498598951118,0.00867873345203392,,0.13777062245459318,,13.777062245459318,,0.3598952556119066,31.18154504195686,0.1332719696082174
2023-02-01,USDEGP,31.8287,31.8859,31.8177,31.878945867988985,-0.0041428208802197775,0.008746861050195263,,0.13885211454752353,,13.885211454752353,,-0.13261817592963965,31.21324507950377,0.10166281851735626
2023-02-02,USDEGP,32.4026,32.5087,32.3219,32.362823536331575,0.015178596881664008,0.009996706242928486,,0.15869279189133373,,15.869279189133373,,0.48387766834258983,31.263226751539765,0.16012968824190565
2023-02-03,USDEGP,32.8087,32.8527,32.7929,32.81813442951701,0.014068948362131906,0.009834768701195368,,0.1561221131112279,,15.61221131112279,,0.45531089318543394,31.328014571455483,0.20723331097780573
2023-02-07,USDEGP,32.4732,32.5105,32.4458,32.494475387907684,-0.00986220110422309,0.011294393861056407,,0.17929294419341912,,17.92929441934191,,-0.323659041609325,31.37467300411357,0.14893517286793667
2023-02-08,USDEGP,32.3443,32.3586,32.2935,32.354175431447494,-0.004317655687169575,0.010826573604323196,,0.17186652784785234,,17.186652784785235,,-0.1402999564601899,31.412346174395644,0.12007510094889096
2023-02-10,USDEGP,31.7568,31.8157,31.6884,31.7406,-0.018964335306506208,0.013220831919740102,,0.2098742003101018,,20.987420031010178,,-0.6135754314474937,31.4245037234921,0.0387030915454778
2023-02-13,USDEGP,31.8823,31.9102,31.8599,31.91006002997229,0.005338904430675084,0.012573128014296065,,0.1995922195680405,,19.95922195680405,,0.1694600299722886,31.44184502015211,0.05518399530695106
2023-02-14,USDEGP,32.3676,32.3843,32.2881,32.34544994537276,0.013644283808664781,0.013453821319886358,,0.21357279237550844,,21.357279237550845,,0.43538991540047434,31.473003810676957,0.09909975227242462
2023-02-15,USDEGP,32.7616,32.7875,32.6819,32.748127220772616,0.012449271105516191,0.01304688224772221,,0.20711283487329823,,20.711283487329823,,0.4026772753998529,31.515507924346814,0.1350494345107256
2023-02-17,USDEGP,32.7692,32.888,32.7157,32.79251739191443,0.001355502586225965,0.011881534453373336,0.008910708334270222,0.18861351214482966,0.14145310954745768,18.861351214482966,14.145310954745769,0.04439017114181354,31.59401769601616,0.2491147274472194
2023-02-20,USDEGP,32.6619,32.7282,32.5401,32.656406008080666,-0.004150684200516008,0.011276165493013357,0.008807737577972456,0.17900357782152831,0.13981849946660094,17.90035778215283,13.981849946660093,-0.13611138383376442,31.675427813531904,0.2576757356377968
2023-02-22,USDEGP,32.6826,32.7502,32.632,32.67239453399486,0.0004895984545953969,0.01105932583894825,0.008805003765908766,0.175561355027327,0.13977510154549067,17.5561355027327,13.977510154549066,0.01598852591419586,31.757183617801218,0.25810481471819635
2023-02-23,USDEGP,33.0578,33.1418,33.0234,33.08968369247919,0.01277191844785519,0.007086312010897677,0.008938935860278706,0.11249171576067171,0.14190120763112804,11.249171576067171,14.190120763112803,0.4172891584843299,31.84439603310893,0.2746226376914018
2023-02-24,USDEGP,32.7303,32.7818,32.7279,32.7716,-0.009612775251504946,0.009239842779277042,0.00919956662894633,0.14667795688381755,0.14603859281856485,14.667795688381755,14.603859281856485,-0.3180836924791919,31.915158611303568,0.2222135980254336
2023-02-27,USDEGP,32.0531,32.0898,32.0169,32.03820811529432,-0.022378885519952707,0.012375134120440398,0.009862406310499278,0.196449163942532,0.15656084655753094,19.6449163942532,15.656084655753094,-0.7333918847056822,31.9449939075613,0.09348315206920699
2023-02-28,USDEGP,31.4113,31.4211,31.3223,31.36590106564824,-0.02098453968544922,0.012634889034711268,0.010586909036702423,0.20057264537245775,0.16806197078386198,20.057264537245775,16.806197078386198,-0.6723070496460757,31.945851570515423,0.002684811762998507
2023-03-01,USDEGP,30.9836,31.0204,30.9505,30.9684,-0.01267303192777025,0.012370061913715208,0.01080493545525148,0.19636864515697303,0.17152303288019932,19.6368645156973,17.152303288019933,-0.3975010656482425,31.93864353072082,-0.02256330459274869
2023-03-02,USDEGP,31.624,31.6959,31.5384,31.6361388070762,0.021561940787260703,0.016766576846917947,0.01142643913668144,0.2661611560487902,0.18138909796004804,26.61611560487902,18.138909796004803,0.6677388070762014,31.945455125853854,0.021327127204018304
2023-03-06,USDEGP,31.9148,31.969,31.8856,31.886210169331942,0.007904610729543515,0.017351291225659888,0.011502308934863236,0.27544320905371905,0.18259349366810618,27.544320905371904,18.259349366810618,0.250071362255742,31.96253926512085,0.05347909178219368
2023-03-07,USDEGP,31.5455,31.5711,31.4989,31.53600622687689,-0.01098292774824261,0.015939480536772965,0.011671341947675223,0.25303140916713357,0.18527680955966924,25.303140916713357,18.527680955966925,-0.35020394245505315,31.963550632722118,0.003164227950969156
2023-03-08,USDEGP,32.2193,32.2752,32.1925,32.24892353881741,0.022606455199546627,0.019274051559210578,0.012374145171176801,0.30596608309384743,0.1964334648596676,30.59660830938474,19.64334648596676,0.7129173119405188,31.98793372607325,0.07628405752322376
2023-03-09,USDEGP,31.6729,31.7575,31.6671,31.673813825214165,-0.017833454593019105,0.018540995942931775,0.012742905557124266,0.29432918594673,0.2022873545072027,29.432918594673,20.22873545072027,-0.5751097136032435,32.001471048135265,0.0423200891246589
2023-03-10,USDEGP,31.9582,32.0179,31.8719,31.896286581945898,0.0070238701900380285,0.01654670314790314,0.01277211287074498,0.26267076928416794,0.2027510062370308,26.267076928416795,20.27510062370308,0.22247275673173306,32.026198476288975,0.07726966087437948
2023-03-13,USDEGP,32.2983,32.3132,32.2241,32.30672540677563,0.01286791877089688,0.015416752257108961,0.012864994428911451,0.24473335497962415,0.20422545526278676,24.473335497962413,20.422545526278675,0.41043882482972904,32.05473657103949,0.0891085926780999
2023-03-14,USDEGP,32.244,32.3462,32.2106,32.2982979027943,-0.0002608591206695321,0.013917667421133248,0.012817940688513932,0.2209361209585454,0.20347850029070338,22.09361209585454,20.34785002907034,-0.008427503981323525,32.07577983446597,0.06564790629255413
2023-03-15,USDEGP,32.091,32.2197,31.9505,32.149108550415406,-0.004619108809631456,0.013993827815131834,0.012797543970716101,0.22214512973218312,0.20315471243357325,22.214512973218312,20.315471243357326,-0.1491893523788974,32.098056873546895,0.06945127817903352
2023-03-16,USDEGP,32.1267,32.1441,32.0814,32.10487791505097,-0.0013757966350784745,0.013031282002433434,0.012796622290788963,0.20686518865674397,0.20314008121831958,20.686518865674397,20.314008121831957,-0.0442306353644355,32.12046389223602,0.06980802226563831
2023-03-17,USDEGP,32.1631,32.2524,32.123,32.177508357955126,0.0022622868430253185,0.009668076264492623,0.01270937184313266,0.15347595271352285,0.20175502330065376,15.347595271352285,20.175502330065378,0.07263044290415621,32.152834425706715,0.1007785366341496
2023-03-20,USDEGP,32.6698,32.7361,32.6658,32.67513364623171,0.015465003776576003,0.0075495794083950685,0.012753910790370766,0.11984585770648494,0.2024620571689457,11.984585770648494,20.24620571689457,0.4976252882765806,32.186949920970875,0.10610416118363997
2023-03-21,USDEGP,32.6055,32.6352,32.5331,32.620323491039066,-0.0016774271158631615,0.007774013205326601,0.012614722220993855,0.12340863378135777,0.20025250712946072,12.340863378135777,20.02525071294607,-0.054810155192640764,32.20724190254156,0.06304412695365968
2023-03-22,USDEGP,33.0836,33.1649,32.8939,33.07148979765644,0.013830834839553718,0.007978650049907051,0.012801966341496157,0.12665714298040284,0.20322491539330934,12.665714298040283,20.322491539330933,0.4511663066173739,32.24699336686381,0.12342399402760496
2023-03-23,USDEGP,33.1449,33.2166,33.1386,33.18591913853494,0.0034600600571255136,0.007818387327556386,0.012540130757052213,0.12411305113375853,0.19906840434835374,12.411305113375853,19.906840434835374,0.11442934087850176,32.274429886937256,0.08508241299058916
2023-03-24,USDEGP,33.5423,33.5584,33.4395,33.51720085509472,0.009982598799715081,0.007077382152687377,0.012413866507424034,0.11234995865626657,0.1970640215243877,11.234995865626656,19.70640215243877,0.3312817165597792,32.297732101123174,0.07220023488423433
2023-03-27,USDEGP,33.6104,33.6864,33.5502,33.6105541937383,0.0027852367220990715,0.006507140210258313,0.012253806260394646,0.1032976484554323,0.19452314387382375,10.32976484554323,19.452314387382373,0.0933533386435812,32.3349347279842,0.11518649899175948
2023-03-28,USDEGP,33.8939,33.9407,33.8056,33.87765880079994,0.007947045607221925,0.006226125623831745,0.012267994202570704,0.09883668019263409,0.19474837047350543,9.883668019263409,19.474837047350544,0.26710460706163985,32.385717506962614,0.15705236273282352
2023-03-29,USDEGP,33.8141,33.8474,33.7778,33.8038581431717,-0.0021784462161976714,0.005983121941848055,0.011665359891088724,0.09497911633142288,0.1851818473553297,9.497911633142287,18.51818473553297,-0.07380065762824017,32.45449277840167,0.21236296964632917
2023-03-30,USDEGP,33.6928,33.7833,33.6243,33.652979723801906,-0.004463349086686219,0.006557031946462496,0.011710652255664604,0.10408965521427332,0.1859008413530768,10.408965521427332,18.59008413530768,-0.1508784193697963,32.51259010152932,0.1790116503262995
2023-03-31,USDEGP,33.5431,33.5705,33.471,33.4902856308502,-0.0048344632269408105,0.005881324550526434,0.011553307104451568,0.09336313284211006,0.1834030645124075,9.336313284211005,18.34030645124075,-0.16269409295170334,32.550751291045245,0.11737357558028183
2023-04-03,USDEGP,33.8185,33.9584,33.6835,33.770104156165,0.008355214655351828,0.006379572500073551,0.011439770420057782,0.10127257383660725,0.18160072552287482,10.127257383660725,18.16007255228748,0.2798185253147949,32.584817188891655,0.10465472069083326
2023-04-04,USDEGP,33.9414,33.9558,33.8705,33.87837149026028,0.0032060112576086652,0.005512474005183219,0.011446248899640096,0.08750781195853786,0.1817035681979665,8.750781195853786,18.17035681979665,0.10826733409528089,32.62101232550318,0.11107975963684513
2023-04-05,USDEGP,33.7425,33.8544,33.6404,33.75475332097984,-0.0036488816859446827,0.005800180897543595,0.011438600097166888,0.09207501728452656,0.18158214722293708,9.207501728452657,18.158214722293707,-0.12361816928044078,32.657623902599816,0.11223311138022218
2023-04-06,USDEGP,34.1332,34.1737,34.1,34.14546130876902,0.011574902772177653,0.006661481174754775,0.011593971215456123,0.10574773531043721,0.18404858726242898,10.574773531043721,18.4048587262429,0.3907079877891846,32.70672612842562,0.15035455724596858
2023-04-07,USDEGP,34.5508,34.6529,34.5159,34.597636131051864,0.013242603993366409,0.007827342108658165,0.011610007804014954,0.12425520387680052,0.18430316021365617,12.425520387680052,18.430316021365616,0.4521748222828421,32.75699120971138,0.15368423329313874
2023-04-10,USDEGP,34.5319,34.6394,34.4344,34.511542217977635,-0.002488433393198153,0.007528784073646525,0.011445463892104081,0.11951574200143501,0.18169110658966084,11.9515742001435,18.169110658966083,-0.08609391307422953,32.81498928364397,0.17705555910578763
2023-04-11,USDEGP,34.5058,34.5418,34.4626,34.506811163190534,-0.0001370861596743378,0.006825091363191685,0.010507933781811873,0.10834496653380009,0.166808277478852,10.83449665338001,16.6808277478852,-0.004731054787100675,32.89727605190718,0.2507596987216587
2023-04-12,USDEGP,34.1028,34.2495,34.0444,34.12799878700798,-0.010977901562420844,0.00859349601565112,0.009875541070460696,0.13641752010022373,0.15676935440786158,13.641752010022373,15.676935440786158,-0.3788123761825517,32.989345975952496,0.27987096530437405
2023-04-13,USDEGP,34.2713,34.3076,34.185,34.249073676501794,0.003547670352704646,0.00860550570909119,0.009429511329433357,0.13660816807321102,0.1496888517752803,13.660816807321103,14.96888517752803,0.12107488949381207,33.09870176516923,0.33148820014936575
2023-04-14,USDEGP,34.3329,34.3946,34.2803,34.34225583216621,0.0027207204651595873,0.008290518775132368,0.008783822629023913,0.13160790551227242,0.13943886142139303,13.160790551227242,13.943886142139302,0.09318215566441523,33.18890566600556,0.2725300269367459
2023-04-17,USDEGP,34.7762,34.821,34.7667,34.81478202655688,0.013759323112026989,0.00871917400954735,0.00896485299370781,0.13841259640296125,0.14231262936962255,13.841259640296125,14.231262936962255,0.47252619439066734,33.28652472791306,0.29413160798335003
2023-04-18,USDEGP,34.2782,34.325,34.2194,34.27955895840581,-0.015373443031836298,0.0096689742875867,0.009232367525346091,0.15349020838819397,0.14655929090648742,15.349020838819397,14.655929090648742,-0.535223068151069,33.37797648563069,0.27474108055787205
2023-04-19,USDEGP,34.1822,34.337,34.1556,34.19875831500879,-0.002357108605016256,0.009666362324091828,0.00848257670874745,0.1534487447531479,0.13465673069024717,15.344874475314791,13.465673069024717,-0.0808006433970192,33.4429709781704,0.194722686582538
2023-04-20,USDEGP,33.5121,33.5371,33.4743,33.50391772879812,-0.020317713871667697,0.012002775706358468,0.008692338340119544,0.1905381573690728,0.13798659335752975,19.053815736907282,13.798659335752975,-0.6948405862106668,33.5039744416232,0.18241041889675014
2023-04-21,USDEGP,33.3906,33.4583,33.3516,33.38759598377983,-0.0034718848691031035,0.011619525160903843,0.008690663854247903,0.18445424357045603,0.13796001171838823,18.445424357045603,13.796001171838823,-0.11632174501828985,33.55368475501766,0.14837139241816732
2023-04-24,USDEGP,33.4592,33.466,33.4098,33.429504624278934,0.001255215874765625,0.011432714474120614,0.00842420563432089,0.18148871585359044,0.13373011861009323,18.148871585359043,13.373011861009324,0.041908640499102034,33.591110728934446,0.11154057800220052
2023-04-25,USDEGP,33.0989,33.1897,32.9783,33.12206313519984,-0.009196710885623127,0.011255684013430215,0.00863209104404167,0.17867844441277048,0.13703019718201295,17.867844441277047,13.703019718201295,-0.3074414890790962,33.61856957001463,0.08174436773396021
2023-04-26,USDEGP,32.849,32.9422,32.7979,32.9117934926847,-0.006348325635901486,0.007618549669760115,0.008675712265658657,0.12094072666307118,0.13772266260771326,12.094072666307119,13.772266260771326,-0.21026964251513647,33.6439924014236,0.07562139536017032
2023-04-27,USDEGP,33.2027,33.3039,33.15,33.18343659107073,0.008253670479744901,0.008916618231952245,0.008769366941873682,0.1415469262647005,0.13920938450201265,14.15469262647005,13.920938450201264,0.2716430983860292,33.67994435729093,0.10685995716075425
2023-04-28,USDEGP,33.3999,33.4333,33.3259,33.359761957603425,0.0053136559876423295,0.009676803216211498,0.008800482447938551,0.15361448877723372,0.13970332784780604,15.361448877723372,13.970332784780604,0.17632536653269426,33.719352810612534,0.11700866516743957
2023-05-01,USDEGP,33.2524,33.4223,33.2257,33.2787442568045,-0.0024286054829134596,0.006251668403884297,0.008400483530409146,0.09924215925550774,0.133353541884939,9.924215925550774,13.3353541884939,-0.0810177007989239,33.739473164298296,0.05967004704618972
2023-05-02,USDEGP,33.0588,33.1721,33.0486,33.072182921961456,-0.006207005085560269,0.006515734292749082,0.008483947218661109,0.10343407528553639,0.1346784868606525,10.343407528553639,13.46784868606525,-0.20656133484304462,33.754535145329044,0.04464201606646512
2023-05-03,USDEGP,32.9331,33.0448,32.8201,32.9287086539779,-0.004338215845083648,0.006487788625025458,0.008140577603441109,0.10299045156342626,0.12922766320276416,10.299045156342626,12.922766320276416,-0.14347426798355656,33.74977577387309,-0.014099946675205643
2023-05-04,USDEGP,32.5961,32.6008,32.5206,32.592172469678246,-0.01022014521844905,0.0066820490567761764,0.008314869322099738,0.10607424031538089,0.13199445846165675,10.60742403153809,13.199445846165675,-0.3365361842996535,33.72998421824454,-0.058642035909084456
2023-05-05,USDEGP,32.4572,32.5432,32.3968,32.47405881942717,-0.0036239882554917058,0.006482091660875545,0.008087503415649696,0.10290001506121393,0.12838513659116724,10.290001506121394,12.838513659116725,-0.11811365025107534,33.69521281705562,-0.10308751099299407
2023-05-09,USDEGP,32.7948,32.82,32.601,32.81685375630691,0.010555962184642942,0.007110665103692517,0.008334308051764492,0.11287830912381426,0.13230303872863247,11.287830912381427,13.230303872863248,0.3427949368797414,33.668756135807904,-0.07851762620215696
2023-05-10,USDEGP,32.987,33.0117,32.9449,32.984656521826864,0.005113310580167951,0.007078699508622786,0.008247801038423467,0.11237087103342606,0.13092978246485268,11.237087103342606,13.092978246485268,0.16780276551995144,33.63898939317547,-0.08841058016032521
2023-05-11,USDEGP,33.2432,33.3493,33.1878,33.2625,0.008423415838490822,0.007994240970758468,0.008414675443432277,0.1269046411761029,0.13357883151986377,12.69046411761029,13.357883151986377,0.27784347817313915,33.620944121736414,-0.05364391667104229
2023-05-12,USDEGP,32.9153,32.9581,32.8757,32.94396587657003,-0.00957637349657936,0.008511951890734967,0.008548359536266632,0.13512304724778457,0.13570100070317362,13.512304724778456,13.570100070317363,-0.3185341234299699,33.59731032682868,-0.07029485793782486
2023-05-15,USDEGP,33.1477,33.2388,33.0587,33.09809138565546,0.004678413936648695,0.008520734745306461,0.008565134580745705,0.1352624707417691,0.13596729627871568,13.526247074176908,13.596729627871568,0.154125509085425,33.58423718532219,-0.038911274085107195
2023-05-16,USDEGP,32.7595,32.8194,32.7306,32.782593012171844,-0.00953222256254782,0.008375660779412193,0.008560331515792056,0.1329594929289725,0.1358910499863262,13.29594929289725,13.589104998632621,-0.31549837348361365,33.55132014718909,-0.09801335653824017
2023-05-17,USDEGP,32.7723,32.8482,32.6784,32.83363583720465,0.001557009996550729,0.008138670483152857,0.008537968185897828,0.12919738860674615,0.13553604313000167,12.919738860674615,13.553604313000168,0.05104282503280899,33.51649562542057,-0.10379478844869672
2023-05-18,USDEGP,32.6706,32.6928,32.6588,32.662360283430225,-0.005216466267203734,0.0073963070338740125,0.008559455931124612,0.11741273419145054,0.13587715051063518,11.741273419145054,13.587715051063517,-0.1712755537744286,33.480082524168914,-0.10864232841824029
2023-05-19,USDEGP,32.6443,32.6494,32.6,32.60828657103466,-0.0016555359724874652,0.006945940568866263,0.008220096214002296,0.11026338819992787,0.13048998201164191,11.026338819992787,13.048998201164192,-0.05407371239556369,33.428843366244436,-0.15304370258791833
2023-05-22,USDEGP,32.7687,32.8689,32.7319,32.824901680724686,0.0066429467006230425,0.0065375714289766405,0.007893734980802768,0.10378072907636014,0.12530915804793208,10.378072907636014,12.530915804793208,0.21661510969002506,33.36975221790019,-0.17676695450346003
2023-05-23,USDEGP,32.9518,32.974,32.9096,32.9163664005144,0.002786443069330513,0.005729198976623359,0.007934704853205686,0.09094821422250698,0.12595953460967707,9.094821422250698,12.595953460967706,0.09146471978971249,33.31657969065142,-0.1593434883830125
2023-05-24,USDEGP,32.782,32.8907,32.7563,32.84574745104008,-0.0021454053772232973,0.005347333567304847,0.007930881814445793,0.08488628877837896,0.12589884575080965,8.488628877837897,12.589884575080964,-0.07061894947431568,33.261210900246404,-0.16618989980101695
2023-05-25,USDEGP,32.3854,32.4019,32.328,32.371177415267304,-0.014448446834104622,0.006774730905514689,0.008095797134684314,0.10754551905225174,0.12851679529922388,10.754551905225174,12.85167952992239,-0.47457003577277845,33.20265018785505,-0.17606308010548188
2023-05-26,USDEGP,32.675,32.7252,32.5359,32.62447122533739,0.00782467090463701,0.007647644955159302,0.008228482655263108,0.12140260000001535,0.13062311263940768,12.140260000001534,13.062311263940767,0.2532938100700832,33.14849677281623,-0.1630996764789172
2023-05-29,USDEGP,32.2,32.2132,32.0856,32.1578963818147,-0.014301376420787104,0.009131648318336825,0.008503574437759282,0.14496042306252252,0.13499005930462177,14.496042306252251,13.499005930462177,-0.46657484352268597,33.075684791137846,-0.21965394743961308
2023-05-30,USDEGP,32.4438,32.6076,32.374,32.436578884980186,0.008666067576580616,0.0100214188057054,0.008221075482636087,0.15908509166353446,0.13050552741927235,15.908509166353447,13.050552741927234,0.27868250316548426,32.99641135308529,-0.23967285500856583
2023-05-31,USDEGP,32.5598,32.615,32.4921,32.5209,0.0025995686943069973,0.009636034617165917,0.007885263849866507,0.15296730733098304,0.1251746830132472,15.296730733098304,12.517468301324719,0.08432111501981154,32.937789387805104,-0.17766163917916078
2023-06-01,USDEGP,32.6492,32.7371,32.6059,32.68807337916488,0.0051404905511496235,0.009840845167969915,0.0079827149213087,0.15621857403084027,0.12672167081344418,15.621857403084027,12.672167081344417,0.16717337916487907,32.88743322327697,-0.15288264775527027
2023-06-02,USDEGP,32.2876,32.3357,32.2721,32.27822519983999,-0.012538156488174135,0.010789169194609823,0.007458620920937267,0.17127275125161978,0.11840193648182136,17.12727512516198,11.840193648182137,-0.4098481793248894,32.84657680564503,-0.12423109263214327
2023-06-05,USDEGP,32.2448,32.3103,32.2316,32.27073554384928,-0.0002320343186262841,0.00939986103652227,0.007448258238107737,0.14921816796722256,0.11823743399172709,14.921816796722256,11.82374339917271,-0.0074896559907102755,32.80934812431401,-0.11334113004012325
2023-06-06,USDEGP,32.1685,32.1812,32.1379,32.14818207206325,-0.003797665895142077,0.00870450942675281,0.0074501389073409864,0.138179803368032,0.1182672886902644,13.8179803368032,11.82672886902644,-0.12255347178602705,32.7666373725735,-0.1301786051301157
2023-06-07,USDEGP,32.048,32.0912,31.8762,31.99095119246517,-0.0048908171306741854,0.007073869804471149,0.0073328157808098685,0.11229420185687858,0.11640484179523698,11.229420185687857,11.640484179523698,-0.15723087959807813,32.728933641149,-0.11506744190985518
2023-06-08,USDEGP,31.6953,31.6973,31.6803,31.6949068703691,-0.00925400186805947,0.00631174739269555,0.007422737052346498,0.10019588363599659,0.11783229772760077,10.01958836359966,11.783229772760077,-0.2960443220960727,32.68837075373848,-0.12393586621324282
2023-06-09,USDEGP,31.9096,31.9922,31.7772,31.90418916863569,0.0066030261304299565,0.0070694008737055515,0.007355843599969775,0.11222325978028576,0.11677039709163667,11.222325978028575,11.677039709163667,0.20928229826659006,32.64572917299065,-0.1304487796870646
2023-06-12,USDEGP,31.9424,32.0731,31.8599,31.96400283105305,0.001874790238397983,0.006553954454514433,0.007275854164104185,0.10404080154413506,0.11550060416276045,10.404080154413506,11.550060416276045,0.05981366241736197,32.59920386877231,-0.1425157452351722
2023-06-13,USDEGP,31.4205,31.441,31.3677,31.37221125130012,-0.018514313832371676,0.008167342117645346,0.00791873431336178,0.12965253669403934,0.12570601014929453,12.965253669403934,12.570601014929453,-0.5917915797529325,32.535652768588825,-0.19494678593779957
2023-06-14,USDEGP,31.1656,31.178,31.1426,31.17313125571689,-0.006345743179801522,0.008019035448385255,0.007921355788818599,0.1272982413062323,0.12574762478205537,12.72982413062323,12.574762478205537,-0.19907999558322942,32.47235104638067,-0.1945610947423959
2023-06-15,USDEGP,31.5962,31.6699,31.5574,31.614577740274125,0.014161121028747337,0.01081660479940276,0.008431738420902146,0.17170827797572438,0.1338496978899332,17.17082779757244,13.38496978899332,0.4414464845572361,32.42854668259054,-0.13489742004686445
2023-06-16,USDEGP,31.1086,31.2611,31.0645,31.14070988383036,-0.01498890354749538,0.011838883414996762,0.008647462585274704,0.18793644790061115,0.13727421283423524,18.793644790061116,13.727421283423524,-0.47386785644376417,32.380164596395616,-0.1491959743632365
2023-06-19,USDEGP,30.5413,30.5497,30.4914,30.494605406847548,-0.020747904572281484,0.013416494857927043,0.00933185457510727,0.21298025316151087,0.14813859886052494,21.298025316151087,14.813859886052494,-0.6461044769828135,32.314182815976295,-0.20377222056081612
2023-06-20,USDEGP,30.537,30.5882,30.4975,30.51148729583896,0.0005536024738206358,0.012687827867904867,0.009039981267906965,0.2014130232964269,0.14350525374938516,20.14130232964269,14.350525374938517,0.01688188899141352,32.23733726729403,-0.23780749499341391
2023-06-21,USDEGP,31.0348,31.0611,30.9736,31.0289356543342,0.016959132587607728,0.015314161586782808,0.009618979472456053,0.24310477857651364,0.15269656530212392,24.310477857651364,15.26965653021239,0.5174483584952405,32.17214657171095,-0.2022210924015222
2023-06-23,USDEGP,31.3916,31.5355,31.3394,31.460932930897968,0.01392240073511597,0.015143407491289614,0.009873302386614309,0.24039414134438905,0.15673381640353176,24.039414134438903,15.673381640353176,0.4319972765637665,32.11209433607421,-0.18665908879559323
2023-06-26,USDEGP,32.0901,32.1019,32.0141,32.0926081513482,0.020078082930270025,0.01639372283209831,0.010531190019109205,0.2602422820575217,0.16717745880077106,26.02422820575217,16.717745880077107,0.6316752204502336,32.083715745233484,-0.0883735285021392
